Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Product,Units,Unit_Price,Discount,Sales,Cost,Profit,Sales_Channel,Payment_Mode,Sales_Rep,Return_Status
1410,06-06-2025,Unkown ID,Rahul Shah,West,West Bengal,Desk,0,5400,0,0,0,1000,Offline,CARD,Neha,No
1411,04-01-2025,C123,Priya Mehta,North,Unkown State,Laptop,2,5400,0.15,0,0,1000,Online,CARD,Neha,Damaged
1412,21-08-2025,C192,Priya Mehta,East,Delhi,Router,0,1200,0,0,0,1000,Off Line,CASH,Neha,Damaged
1413,15-11-2025,Unkown ID,Rahul Shah,Unkown,Unkown State,Office Chair,2,1200,0.15,2040,1373,667,Offline,CARD,Amit ,Yes
1414,04-09-2025,Unkown ID,Priya  Mehta,West,Delhi,Office Chair,0,1200,0.15,5000,0,667,Online,Unkown,Amit ,Unkown Status
1415,29-10-2025,C256,Priya Mehta,North,West Bengal,Notebook Pack,14,5400,0,75600,90238,14638,Unkown,Unkown,Ravi,Yes
1416,11-01-2025,C205,Priya Mehta,West,Delhi,Monitor,0,1200,0.15,0,0,14638,Unkown,Unkown,Unkown,Damaged
1417,25-02-2025,Unkown ID,Rahul Shah,West,Unkown State,Office Chair,0,12500,0.15,0,0,14638,Unkown,CARD,Neha,Damaged
1418,17-07-2025,C226,Unkown ,West,Unkown State,USB Hub,0,12500,0,0,0,14638,Online,UPI,Neha,Yes
1419,02-06-2025,Unkown ID,Rahul Shah,West,Maharashtra,Monitor,0,12500,0,999999,0,14638,Unkown,CASH,Ravi,No
1420,16-06-2025,C209,Rahul Shah,West,Unkown State,Tablet,2,12500,0,999999,0,14638,Offline,CASH,Neha,Damaged
1421,21-08-2025,C134,Priya  Mehta,West,Maharastra,Notebook Pack,0,1200,0.1,5000,0,14638,Offline,UPI,Neha,Unkown Status
1422,14-11-2025,C181,Unkown ,West,Maharastra,Tablet,2,650,0.5,650,1291,641,Online,CARD,Amit ,Unkown Status
1423,13-07-2025,C102,Rahul Shah,Unkown,Maharastra,Tablet,0,5400,0,5000,0,641,Offline,Unkown,Amit,Damaged
1424,22-04-2025,C183,Priya  Mehta,South,West Bengal,Keyboard,2,5400,0.5,5000,0,641,Online,CARD,Amit ,Yes
1425,12-04-2025,Unkown ID,Rahul Shah,West,West Bengal,Tablet,0,12500,0.05,0,0,641,Online,UPI,Ravi,Yes
1426,05-06-2025,Unkown ID,Arjun Nair,West,Unkown State,Router,0,1200,0,0,0,641,Online,CARD,Ravi,Yes
1427,12-04-2025,Unkown ID,Rahul Shah,West,West Bengal,Router,0,650,0.05,0,0,641,Online,UPI,Neha,Yes
1428,14-02-2025,Unkown ID,Arjun Nair,South,Maharashtra,Tablet,0,12500,0.05,0,0,641,Offline,CARD,Ravi,No
1429,07-05-2025,C163,Priya  Mehta,Unkown,Karnataka,Keyboard,2,1200,0,2400,2037,363,Offline,CARD,Amit ,Damaged
1430,31-12-2025,C187,Arjun Nair,South,Delhi,Desk,0,1200,0,5000,0,363,Off Line,CARD,Ravi,Yes
1431,21-06-2025,Unkown ID,Arjun Nair,East,Karnataka,Tablet,2,5400,0.05,10260,6905,3355,Online,Unkown,Unkown,Yes
1432,21-02-2025,C186,Priya Mehta,Unkown,Odisha,Tablet,11,5400,0,59400,60916,1516,Off Line,Unkown,Amit ,Unkown Status
1433,04-06-2025,C239,Unkown ,North,Delhi,Mouse,0,5400,0.5,999999,0,1516,Online,UPI,Neha,No
1434,09-01-2025,Unkown ID,Rahul Shah,West,West Bengal,Router,15,5400,0.5,40500,55839,15339,Offline,Unkown,Neha,Yes
1435,15-01-2025,C249,Unkown ,East,Odisha,Laptop,2,5400,0,5000,0,15339,Online,Unkown,Neha,No
1436,11-03-2025,C226,Priya Mehta,Unkown,Maharastra,Keyboard,2,1200,0.1,2160,1343,817,Online,CARD,Amit,Yes
1437,21-04-2025,C135,Arjun Nair,North,Odisha,Mouse,2,5400,0.05,10260,5662,4598,Off Line,CARD,Amit ,Unkown Status
1438,21-11-2025,C136,Priya  Mehta,Unkown,Unkown State,Desk,3,1200,0.5,1800,3877,2077,Online,CARD,Amit ,No
1439,21-06-2025,C232,Rahul Shah,North,Maharashtra,Router,10,5400,0.5,27000,55609,28609,Offline,CASH,Amit ,Damaged
1440,03-05-2025,Unkown ID,Rahul Shah,East,Tamil Nadu,Office Chair,0,1200,0.5,9999999,0,28609,Online,Unkown,Amit ,Damaged
1441,03-03-2025,C193,Rahul Shah,West,Tamil Nadu,Laptop,0,5400,0,0,0,28609,Offline,CARD,Amit ,Unkown Status
1442,29-08-2025,C213,Priya Mehta,North,Odisha,Monitor,2,650,0,1300,1036,264,Off Line,CARD,Amit ,Yes
1443,29-10-2025,Unkown ID,Priya Mehta,Unkown,Delhi,USB Hub,2,1200,0.05,2280,2163,117,Off Line,CARD,Neha,Unkown Status
1444,03-02-2025,C183,Rahul Shah,South,Maharastra,USB Hub,0,250,0.15,0,0,117,Offline,CASH,Neha,Yes
1445,21-09-2025,C165,Priya  Mehta,South,Unkown State,Keyboard,0,250,0.15,0,0,117,Offline,CARD,Neha,Damaged
1446,20-04-2025,Unkown ID,Arjun Nair,East,Unkown State,Office Chair,0,250,0.15,0,0,117,Offline,CARD,Ravi,Yes
1447,20-05-2025,Unkown ID,Priya  Mehta,East,Karnataka,Keyboard,0,250,0,5000,0,117,Off Line,CARD,Amit,Unkown Status
1448,25-02-2025,Unkown ID,Arjun Nair,Unkown,Karnataka,Router,0,1200,0,0,0,117,Unkown,UPI,Neha,No
1449,25-02-2025,C166,Rahul Shah,West,Maharastra,Mouse,2,12500,0,25000,26615,1615,Online,CASH,Amit,Damaged
1450,02-07-2025,C176,Rahul Shah,West,Karnataka,USB Hub,0,1200,0.1,0,0,1615,Online,UPI,Neha,Damaged
1451,06-04-2025,Unkown ID,Priya Mehta,West,Tamil Nadu,Notebook Pack,0,650,0.5,0,0,1615,Offline,UPI,Neha,Unkown Status
1452,01-09-2025,C241,Unkown ,Unkown,Unkown State,Keyboard,0,250,0,0,0,1615,Online,CARD,Amit,Yes
1453,31-05-2025,C229,Priya Mehta,East,Tamil Nadu,Notebook Pack,0,1200,0.05,0,0,1615,Off Line,CARD,Neha,Unkown Status
1454,10-10-2025,C182,Unkown ,South,Delhi,Notebook Pack,2,1200,0,5000,0,1615,Unkown,UPI,Neha,Unkown Status
1455,19-03-2025,Unkown ID,Rahul Shah,Unkown,Delhi,Monitor,2,1200,0.1,2160,1293,867,Online,UPI,Ravi,Unkown Status
1456,20-03-2025,C217,Rahul Shah,South,West Bengal,Tablet,12,1200,0.1,0,0,867,Unkown,Unkown,Unkown,Unkown Status
1457,12-10-2025,Unkown ID,Arjun Nair,North,Delhi,Router,11,1200,0.05,5000,0,867,Online,UPI,Neha,Unkown Status
1458,04-10-2025,C205,Rahul Shah,West,Tamil Nadu,Mouse,0,1200,0.15,5000,0,867,Online,CARD,Amit,Yes
1459,04-10-2025,Unkown ID,Rahul Shah,North,Tamil Nadu,Notebook Pack,2,5400,0,10800,7501,3299,Offline,CASH,Ravi,Damaged
1460,18-01-2025,C193,Priya  Mehta,Unkown,Unkown State,Keyboard,0,5400,0,5000,0,3299,Off Line,CARD,Neha,Yes
1461,18-01-2025,Unkown ID,Rahul Shah,West,Unkown State,Laptop,15,5400,0,81000,45515,35485,Offline,CASH,Unkown,Damaged
1462,16-08-2025,Unkown ID,Rahul Shah,South,Odisha,Desk,0,5400,0,999999,0,35485,Online,CARD,Neha,Damaged
1463,08-12-2025,C153,Priya Mehta,North,Odisha,Laptop,0,1200,0,0,0,35485,Unkown,Unkown,Neha,Unkown Status
1464,21-10-2025,Unkown ID,Unkown ,South,Maharastra,Laptop,2,12500,0.1,22500,15757,6743,Online,Unkown,Neha,Yes
1465,09-11-2025,Unkown ID,Rahul Shah,Unkown,Odisha,Tablet,7,1200,0.1,7560,9542,1982,Online,CARD,Neha,No
1466,02-02-2025,C238,Arjun Nair,North,Delhi,Laptop,0,5400,0.5,999999,0,1982,Online,CARD,Amit,No
1467,16-05-2025,C243,Rahul Shah,Unkown,Maharastra,USB Hub,5,1200,0.15,5100,3103,1997,Online,CASH,Amit,No
1468,29-12-2025,C235,Rahul Shah,South,Delhi,Notebook Pack,0,1200,0,0,0,1997,Off Line,Unkown,Neha,Yes
1469,30-09-2025,Unkown ID,Priya  Mehta,East,West Bengal,Office Chair,0,250,0,0,0,1997,Unkown,UPI,Neha,Damaged
1470,29-07-2025,Unkown ID,Unkown ,North,Maharashtra,Monitor,0,650,0.1,999999,0,1997,Offline,UPI,Amit,Unkown Status
1471,31-01-2025,C210,Priya Mehta,Unkown,Delhi,Desk,4,650,0,0,0,1997,Offline,UPI,Amit ,No
1472,11-06-2025,Unkown ID,Unkown ,West,Tamil Nadu,Tablet,2,650,0.5,650,742,92,Off Line,CARD,Amit ,No
1473,04-05-2025,C194,Rahul Shah,West,Maharastra,Desk,2,650,0.05,5000,0,92,Off Line,CARD,Amit ,Unkown Status
1474,04-11-2025,Unkown ID,Arjun Nair,North,Karnataka,Mouse,2,12500,0.15,21250,20141,1109,Offline,CARD,Neha,Unkown Status
1475,19-06-2025,Unkown ID,Rahul Shah,East,Tamil Nadu,Desk,2,250,0.15,425,275,150,Off Line,CARD,Amit,Yes
1476,26-06-2025,C205,Arjun Nair,West,Karnataka,Notebook Pack,0,650,0,0,0,150,Online,CARD,Amit,No
1477,08-01-2025,C256,Unkown ,Unkown,Maharastra,Desk,6,650,0,5000,0,150,Offline,CARD,Amit,Yes
1478,11-12-2025,C180,Arjun Nair,Unkown,Unkown State,Laptop,0,1200,0,0,0,150,Off Line,UPI,Neha,Damaged
1479,03-09-2025,Unkown ID,Rahul Shah,East,Delhi,Notebook Pack,0,5400,0,0,0,150,Online,CARD,Amit,Damaged
1480,18-10-2025,C142,Priya  Mehta,West,Maharashtra,Monitor,0,650,0.05,999999,0,150,Off Line,UPI,Ravi,Damaged
1481,14-09-2025,C150,Arjun Nair,Unkown,Maharashtra,Mouse,2,650,0,1300,1060,240,Offline,CASH,Amit,Unkown Status
1482,21-10-2025,C204,Unkown ,West,Delhi,Monitor,0,12500,0,0,0,240,Online,CARD,Amit,Yes
1483,06-03-2025,C258,Rahul Shah,Unkown,Maharastra,Office Chair,0,1200,0.05,0,0,240,Off Line,CARD,Amit ,Unkown Status
1484,27-08-2025,C115,Rahul Shah,North,Unkown State,Router,0,1200,0,5000,0,240,Offline,UPI,Amit,Yes
1485,24-11-2025,C133,Unkown ,North,Maharashtra,Notebook Pack,0,5400,0,9999999,0,240,Online,CARD,Ravi,Yes
1486,04-07-2025,C183,Rahul Shah,Unkown,West Bengal,USB Hub,8,5400,0.05,0,0,240,Off Line,CARD,Amit ,Yes
1487,14-09-2025,C216,Rahul Shah,South,Tamil Nadu,USB Hub,0,5400,0.5,5000,0,240,Unkown,UPI,Unkown,No
1488,21-10-2025,C176,Priya Mehta,East,Odisha,Monitor,2,1200,0.05,2280,1637,643,Off Line,CARD,Ravi,Damaged
1489,06-08-2025,C235,Priya Mehta,South,Tamil Nadu,Keyboard,0,5400,0.5,0,0,643,Offline,CARD,Amit ,No
1490,22-12-2025,C181,Rahul Shah,Unkown,Maharashtra,Laptop,11,12500,0.5,68750,161029,92279,Online,CASH,Neha,Damaged
1491,24-06-2025,C201,Unkown ,Unkown,Tamil Nadu,Notebook Pack,15,1200,0,18000,11579,6421,Off Line,Unkown,Neha,Damaged
1492,24-04-2025,Unkown ID,Unkown ,West,West Bengal,Router,0,1200,0,999999,0,6421,Online,Unkown,Amit ,Unkown Status
1493,01-12-2025,C141,Arjun Nair,South,Delhi,Desk,8,250,0.05,1900,1615,285,Off Line,CARD,Ravi,Unkown Status
1494,10-03-2025,C104,Rahul Shah,West,Odisha,Router,0,1200,0.1,0,0,285,Online,CARD,Neha,Yes
1495,26-04-2025,Unkown ID,Priya Mehta,Unkown,Unkown State,USB Hub,10,1200,0.5,5000,0,285,Offline,CASH,Unkown,No
1496,15-03-2025,C249,Rahul Shah,West,West Bengal,Tablet,2,1200,0.15,2040,2743,703,Online,CARD,Neha,Yes
1497,02-04-2025,C224,Priya Mehta,East,Delhi,Office Chair,0,250,0,0,0,703,Off Line,CARD,Amit ,No
1498,02-09-2025,C194,Unkown ,North,Maharashtra,Keyboard,0,12500,0.15,5000,0,703,Off Line,CASH,Amit ,No
1499,15-05-2025,C230,Arjun Nair,West,West Bengal,USB Hub,14,1200,0,16800,15886,914,Offline,CARD,Neha,Damaged
1500,05-01-2025,C153,Rahul Shah,South,West Bengal,Router,14,1200,0.15,14280,9211,5069,Off Line,CARD,Ravi,No
1501,17-09-2025,C155,Rahul Shah,South,Unkown State,Tablet,2,650,0.05,1235,789,446,Off Line,UPI,Neha,Damaged
1502,12-02-2025,C208,Priya  Mehta,West,Karnataka,Mouse,0,250,0,0,0,446,Unkown,CASH,Amit,No
1503,06-03-2025,C238,Unkown ,Unkown,Unkown State,Tablet,0,250,0,0,0,446,Online,UPI,Neha,Unkown Status
1504,12-10-2025,Unkown ID,Rahul Shah,West,Unkown State,Mouse,2,250,0.05,475,326,149,Unkown,CARD,Neha,No
1505,09-02-2025,C167,Arjun Nair,North,Delhi,Monitor,0,650,0.5,0,0,149,Offline,CARD,Neha,Damaged
1506,22-09-2025,C109,Priya Mehta,North,Maharashtra,Monitor,12,1200,0.1,12960,14580,1620,Off Line,CASH,Amit ,No
1507,03-05-2025,Unkown ID,Rahul Shah,South,Maharastra,Desk,2,12500,0,25000,19900,5100,Online,CARD,Amit ,No
1508,11-01-2025,Unkown ID,Rahul Shah,Unkown,Unkown State,Desk,15,1200,0,18000,12225,5775,Unkown,CARD,Amit ,Damaged
1509,18-06-2025,Unkown ID,Priya  Mehta,South,Karnataka,Router,2,250,0,500,559,59,Unkown,Unkown,Ravi,Unkown Status
1510,06-07-2025,C122,Unkown ,Unkown,Delhi,Monitor,0,250,0.1,0,0,59,Off Line,CARD,Unkown,Damaged
1511,22-09-2025,C190,Unkown ,West,Unkown State,Office Chair,0,1200,0.05,9999999,0,59,Unkown,Unkown,Ravi,Yes
1512,14-02-2025,Unkown ID,Priya  Mehta,East,Delhi,USB Hub,9,250,0.15,1912,1836,76,Unkown,CARD,Amit,Unkown Status
1513,15-02-2025,C239,Priya  Mehta,West,Delhi,Router,2,1200,0,2400,1442,958,Online,UPI,Amit,No
1514,13-11-2025,C126,Rahul Shah,South,Tamil Nadu,Tablet,0,5400,0,0,0,958,Offline,CARD,Amit,No
1515,25-10-2025,Unkown ID,Unkown ,West,Odisha,Keyboard,0,5400,0.5,999999,0,958,Online,CARD,Amit ,Unkown Status
1516,07-06-2025,C238,Priya Mehta,South,Unkown State,Tablet,2,250,0,500,345,155,Online,CASH,Amit,No
1517,18-03-2025,C112,Rahul Shah,East,Unkown State,Mouse,0,250,0,999999,0,155,Online,CASH,Amit,Damaged
1518,16-07-2025,C105,Arjun Nair,East,Maharashtra,Router,9,250,0.1,0,0,155,Offline,CASH,Amit ,No
1519,06-11-2025,C175,Priya Mehta,South,Maharashtra,Office Chair,0,12500,0,0,0,155,Online,Unkown,Amit ,Damaged
1520,03-07-2025,C137,Rahul Shah,East,West Bengal,Mouse,13,1200,0,15600,18037,2437,Online,CASH,Neha,Yes
1521,03-07-2025,C119,Rahul Shah,West,Unkown State,Mouse,0,250,0,0,0,2437,Online,CARD,Amit ,Damaged
1522,09-07-2025,C193,Arjun Nair,North,Maharashtra,Notebook Pack,11,5400,0,59400,37535,21865,Unkown,Unkown,Amit,Yes
1523,17-04-2025,C181,Rahul Shah,West,Tamil Nadu,Keyboard,0,650,0.1,0,0,21865,Unkown,CARD,Ravi,No
1524,13-04-2025,C223,Rahul Shah,West,Maharashtra,Desk,6,12500,0.05,71250,56331,14919,Online,CARD,Neha,Damaged
1525,11-10-2025,C234,Unkown ,North,Karnataka,Keyboard,9,5400,0.15,41310,25766,15544,Offline,UPI,Unkown,Yes
1526,15-09-2025,Unkown ID,Unkown ,West,Maharastra,Tablet,0,250,0.5,0,0,15544,Unkown,CASH,Neha,Unkown Status
1527,13-12-2025,Unkown ID,Unkown ,North,Odisha,Notebook Pack,9,1200,0,10800,9118,1682,Online,CASH,Neha,Damaged
1528,01-07-2025,Unkown ID,Rahul Shah,South,Delhi,Desk,0,650,0.5,0,0,1682,Online,CARD,Neha,Yes
1529,26-08-2025,Unkown ID,Rahul Shah,West,Unkown State,Office Chair,2,650,0,999999,0,1682,Online,UPI,Unkown,No
1530,02-02-2025,Unkown ID,Rahul Shah,South,Maharashtra,Mouse,0,250,0,5000,0,1682,Online,Unkown,Neha,Damaged
1531,02-02-2025,Unkown ID,Arjun Nair,Unkown,West Bengal,USB Hub,2,650,0.15,1105,1179,74,Off Line,CASH,Neha,No
1532,08-08-2025,Unkown ID,Rahul Shah,West,West Bengal,Laptop,14,650,0,9100,8676,424,Online,UPI,Amit,Yes
1533,25-09-2025,C152,Rahul Shah,South,Karnataka,Laptop,0,650,0.05,0,0,424,Unkown,Unkown,Ravi,No
1534,13-06-2025,C200,Unkown ,West,Maharashtra,Office Chair,0,250,0.1,0,0,424,Off Line,CARD,Amit,Yes
1535,10-03-2025,C244,Rahul Shah,East,Maharashtra,Keyboard,4,12500,0,50000,40259,9741,Off Line,Unkown,Amit,Yes
1536,01-09-2025,C121,Unkown ,West,Unkown State,Mouse,2,650,0.15,1105,1278,173,Off Line,CARD,Ravi,Damaged
1537,23-07-2025,C228,Rahul Shah,Unkown,Karnataka,Router,8,250,0.05,1900,1473,427,Off Line,CARD,Neha,Damaged
1538,30-05-2025,C238,Priya Mehta,West,Maharashtra,Mouse,8,12500,0,100000,58928,41072,Unkown,CARD,Amit,Yes
1539,13-12-2025,C205,Rahul Shah,South,Delhi,Notebook Pack,2,650,0.15,1105,817,288,Off Line,UPI,Neha,Damaged
1540,19-02-2025,C123,Rahul Shah,West,Tamil Nadu,Tablet,2,650,0.15,1105,782,323,Offline,CASH,Neha,Yes
1541,04-06-2025,C227,Unkown ,East,Karnataka,Desk,2,1200,0,2400,2312,88,Online,CARD,Ravi,Unkown Status
1542,28-05-2025,C142,Rahul Shah,North,Odisha,Keyboard,15,12500,0.05,178125,99261,78864,Unkown,CASH,Neha,Unkown Status
1543,16-08-2025,C159,Rahul Shah,West,Maharashtra,USB Hub,2,1200,0.5,1200,2451,1251,Unkown,CARD,Neha,Damaged
1544,27-12-2025,C116,Unkown ,West,West Bengal,Desk,13,12500,0.1,146250,89036,57214,Online,Unkown,Amit,Yes
1545,24-03-2025,C180,Priya  Mehta,West,Odisha,Notebook Pack,0,650,0,0,0,57214,Online,CARD,Neha,Unkown Status
1546,24-03-2025,Unkown ID,Arjun Nair,West,Unkown State,Keyboard,2,650,0,999999,0,57214,Unkown,UPI,Neha,Damaged
1547,01-05-2025,C244,Priya Mehta,North,Odisha,Monitor,0,1200,0.5,0,0,57214,Online,CARD,Ravi,No
1548,27-05-2025,C190,Priya Mehta,West,Maharastra,USB Hub,0,650,0.05,0,0,57214,Online,CARD,Unkown,Unkown Status
1549,18-06-2025,C222,Unkown ,Unkown,Delhi,Notebook Pack,0,12500,0,0,0,57214,Offline,Unkown,Neha,Unkown Status
1550,02-01-2025,C168,Rahul Shah,West,Delhi,Notebook Pack,2,12500,0,999999,0,57214,Unkown,CARD,Amit ,No
1551,12-09-2025,Unkown ID,Priya  Mehta,West,Maharastra,Laptop,0,650,0,0,0,57214,Off Line,Unkown,Ravi,Yes
1552,10-12-2025,Unkown ID,Rahul Shah,Unkown,Karnataka,Router,0,1200,0,999999,0,57214,Unkown,CARD,Neha,No
1553,01-06-2025,Unkown ID,Unkown ,West,Delhi,Router,2,650,0,1300,921,379,Off Line,CARD,Ravi,Damaged
1554,19-08-2025,C188,Rahul Shah,West,Delhi,Laptop,0,5400,0,0,0,379,Unkown,CARD,Unkown,Unkown Status
1555,08-02-2025,C121,Priya Mehta,West,Odisha,Mouse,0,5400,0.15,5000,0,379,Online,CARD,Amit ,No
1556,08-02-2025,Unkown ID,Priya  Mehta,North,West Bengal,Keyboard,0,12500,0.5,0,0,379,Off Line,CARD,Neha,Unkown Status
1557,08-06-2025,C180,Priya  Mehta,West,Tamil Nadu,USB Hub,9,1200,0.5,5400,8190,2790,Online,UPI,Amit,Damaged
1558,21-10-2025,Unkown ID,Unkown ,North,Unkown State,Router,0,650,0,0,0,2790,Offline,CARD,Unkown,Unkown Status
1559,21-10-2025,Unkown ID,Arjun Nair,East,Delhi,Mouse,4,12500,0.1,45000,54414,9414,Offline,UPI,Neha,Unkown Status
1560,12-03-2025,C126,Rahul Shah,Unkown,Unkown State,Mouse,0,250,0,0,0,9414,Online,CASH,Neha,Yes
1561,26-12-2025,C111,Unkown ,West,Tamil Nadu,Router,2,650,0.15,1105,1084,21,Unkown,CARD,Amit,Unkown Status
1562,21-09-2025,C251,Unkown ,West,West Bengal,Router,0,5400,0,999999,0,21,Offline,CARD,Neha,No
1563,18-09-2025,C101,Rahul Shah,West,Maharastra,Monitor,0,5400,0.1,0,0,21,Online,Unkown,Neha,Unkown Status
1564,25-12-2025,C228,Priya  Mehta,South,Maharastra,Notebook Pack,15,1200,0,18000,10819,7181,Off Line,Unkown,Ravi,Unkown Status
1565,01-08-2025,Unkown ID,Priya Mehta,South,Tamil Nadu,Laptop,0,1200,0.1,0,0,7181,Off Line,CARD,Unkown,Damaged
1566,12-06-2025,Unkown ID,Rahul Shah,North,West Bengal,Router,2,650,0,1300,1530,230,Unkown,CARD,Amit,No
1567,05-08-2025,C258,Priya  Mehta,West,Karnataka,Keyboard,0,650,0,0,0,230,Online,CARD,Neha,Yes
1568,14-02-2025,C173,Priya Mehta,West,Tamil Nadu,Monitor,0,250,0,0,0,230,Online,UPI,Amit,No
1569,06-03-2025,Unkown ID,Arjun Nair,West,Karnataka,Monitor,0,250,0,0,0,230,Online,CARD,Neha,No
1570,22-01-2025,C192,Unkown ,West,Tamil Nadu,USB Hub,0,250,0.15,5000,0,230,Off Line,Unkown,Amit,Yes
1571,31-07-2025,Unkown ID,Rahul Shah,North,West Bengal,Mouse,2,650,0,1300,1118,182,Offline,UPI,Amit ,Damaged
1572,27-12-2025,C227,Rahul Shah,South,Delhi,Laptop,0,5400,0,999999,0,182,Unkown,CARD,Neha,Yes
1573,16-03-2025,C246,Priya Mehta,North,Delhi,Router,0,5400,0,0,0,182,Online,CASH,Amit,No
1574,12-06-2025,Unkown ID,Unkown ,West,Delhi,Monitor,15,5400,0,5000,0,182,Offline,CARD,Neha,Yes
1575,15-03-2025,C189,Unkown ,East,Maharashtra,Monitor,7,250,0,1750,1037,713,Online,CASH,Neha,Unkown Status
1576,16-01-2025,C233,Priya  Mehta,North,Maharastra,Laptop,2,250,0.1,0,0,713,Online,UPI,Neha,No
1577,27-02-2025,C238,Arjun Nair,South,Maharashtra,USB Hub,0,250,0.15,999999,0,713,Off Line,UPI,Neha,Damaged
1578,04-08-2025,Unkown ID,Rahul Shah,Unkown,West Bengal,Office Chair,12,5400,0,64800,64685,115,Unkown,CARD,Amit,Yes
1579,08-06-2025,C190,Rahul Shah,West,Odisha,USB Hub,14,12500,0.15,148750,190630,41880,Offline,CASH,Ravi,Yes
1580,08-06-2025,Unkown ID,Rahul Shah,Unkown,Maharastra,Keyboard,0,650,0.1,0,0,41880,Off Line,Unkown,Amit ,No
1581,19-10-2025,Unkown ID,Arjun Nair,Unkown,Unkown State,USB Hub,2,5400,0.05,10260,5438,4822,Offline,UPI,Amit ,Unkown Status
1582,05-10-2025,Unkown ID,Unkown ,Unkown,Tamil Nadu,Notebook Pack,0,650,0,0,0,4822,Off Line,CARD,Ravi,No
1583,09-03-2025,C217,Rahul Shah,West,Tamil Nadu,Office Chair,0,5400,0.1,0,0,4822,Online,CARD,Neha,Yes
1584,16-06-2025,C239,Rahul Shah,West,Unkown State,Office Chair,6,5400,0.1,999999,0,4822,Online,CARD,Ravi,Yes
1585,14-06-2025,Unkown ID,Rahul Shah,East,Karnataka,Laptop,2,250,0.15,425,473,48,Off Line,CARD,Amit ,No
1586,02-07-2025,C232,Rahul Shah,West,Maharastra,Mouse,2,1200,0.05,2280,1433,847,Online,CASH,Neha,Unkown Status
1587,02-07-2025,Unkown ID,Priya  Mehta,South,Delhi,Mouse,0,250,0,999999,0,847,Offline,UPI,Amit ,Yes
1588,22-10-2025,C249,Arjun Nair,North,Delhi,Desk,0,5400,0.05,5000,0,847,Offline,CASH,Unkown,Damaged
1589,23-09-2025,C150,Arjun Nair,West,Maharashtra,Laptop,2,250,0.05,475,466,9,Online,UPI,Unkown,Unkown Status
1590,24-10-2025,Unkown ID,Arjun Nair,West,West Bengal,Tablet,2,250,0,5000,0,9,Online,CARD,Ravi,Yes
1591,17-10-2025,Unkown ID,Rahul Shah,West,Delhi,Router,0,1200,0.1,0,0,9,Unkown,Unkown,Ravi,Damaged
1592,28-04-2025,C191,Unkown ,South,Karnataka,Mouse,0,1200,0.1,0,0,9,Online,CASH,Unkown,Yes
1593,08-03-2025,C170,Unkown ,West,Tamil Nadu,Notebook Pack,0,250,0,0,0,9,Online,Unkown,Amit ,No
1594,10-01-2025,Unkown ID,Rahul Shah,North,Karnataka,Notebook Pack,8,5400,0,43200,36304,6896,Online,Unkown,Unkown,Unkown Status
1595,25-11-2025,C136,Priya Mehta,West,Odisha,Router,2,5400,0,5000,0,6896,Unkown,CARD,Unkown,No
1596,18-10-2025,C187,Rahul Shah,West,Odisha,Office Chair,5,1200,0.05,5700,5210,490,Online,CASH,Amit ,Damaged
1597,30-08-2025,C139,Rahul Shah,West,Tamil Nadu,Office Chair,0,5400,0,0,0,490,Offline,CARD,Amit ,Unkown Status
1598,30-08-2025,C186,Priya Mehta,North,Karnataka,Desk,0,12500,0.1,0,0,490,Online,CARD,Unkown,No
1599,28-12-2025,Unkown ID,Unkown ,South,Maharashtra,Mouse,8,5400,0,43200,26575,16625,Off Line,CASH,Amit,Yes
1600,20-04-2025,C260,Arjun Nair,South,Maharastra,USB Hub,2,1200,0,2400,2171,229,Offline,Unkown,Neha,Unkown Status
1601,29-03-2025,Unkown ID,Rahul Shah,West,Delhi,Laptop,1,5400,0.1,4860,4528,332,Offline,CASH,Amit ,No
1602,26-11-2025,C220,Priya Mehta,West,West Bengal,Keyboard,0,650,0,0,0,332,Online,CARD,Ravi,No
1603,03-06-2025,C182,Arjun Nair,West,Delhi,USB Hub,0,12500,0.1,0,0,332,Off Line,CASH,Neha,Yes
1604,07-08-2025,Unkown ID,Arjun Nair,West,Tamil Nadu,Desk,4,5400,0.1,19440,17182,2258,Online,CASH,Unkown,Yes
1605,30-09-2025,C199,Arjun Nair,Unkown,West Bengal,Tablet,13,650,0,8450,6044,2406,Online,CASH,Amit,Unkown Status
1606,16-02-2025,C245,Unkown ,Unkown,Tamil Nadu,Office Chair,0,5400,0.5,0,0,2406,Off Line,CASH,Neha,Yes
1607,11-12-2025,C101,Priya  Mehta,West,Maharastra,Tablet,2,12500,0.5,12500,13091,591,Unkown,UPI,Neha,Yes
1608,27-07-2025,Unkown ID,Rahul Shah,West,Karnataka,Notebook Pack,0,12500,0,0,0,591,Off Line,CARD,Ravi,Damaged
1609,08-08-2025,C224,Priya  Mehta,North,Karnataka,Laptop,0,1200,0.5,0,0,591,Off Line,CARD,Unkown,No
1610,03-01-2025,C105,Rahul Shah,West,Karnataka,Office Chair,2,5400,0.15,9180,10894,1714,Online,Unkown,Ravi,Unkown Status
1611,20-03-2025,C152,Rahul Shah,North,Delhi,Notebook Pack,0,650,0,0,0,1714,Offline,CASH,Amit,Damaged
1612,03-12-2025,Unkown ID,Priya  Mehta,Unkown,West Bengal,Keyboard,1,1200,0,1200,821,379,Online,CARD,Unkown,Damaged
